service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
16556_20251214,1,1,1,1,1,0,0,20251214,20261212
16558_20251225,1,1,1,1,1,0,0,20251225,20261212
16560_20251214,1,1,1,1,1,0,0,20251214,20261212
16562_20251214,1,1,1,1,1,0,0,20251214,20261212
16564_20251225,1,1,1,1,1,0,0,20251225,20261212
16566_20260228,1,1,1,1,1,0,0,20260228,20261212
16568_20251214,0,1,1,1,1,1,0,20251214,20261212
16800_20260323,1,1,1,1,1,1,1,20260323,20261212
16801_20251214,1,1,1,1,1,1,0,20251214,20261212
16802_20251214,1,1,1,1,1,1,0,20251214,20261212
16803_20251214,1,1,1,1,1,0,0,20251214,20261212
16804_20260102,1,1,1,1,1,1,1,20260102,20261212
16805_20251214,1,1,1,1,1,1,0,20251214,20261212
16806_20251214,1,1,1,1,1,0,0,20251214,20261212
16807_20251214,1,1,1,1,1,0,0,20251214,20261212
16808_20251214,1,1,1,1,1,1,1,20251214,20261212
16809_20251214,1,1,1,1,1,1,1,20251214,20261212
16810_20251214,1,1,1,1,1,1,1,20251214,20261212
16811_20251214,1,1,1,1,1,1,1,20251214,20261212
16812_20251214,1,1,1,1,1,1,1,20251214,20261212
16813_20251214,1,1,1,1,1,1,1,20251214,20261212
16814_20251214,1,1,1,1,1,1,1,20251214,20261212
16815_20251214,1,1,1,1,1,1,1,20251214,20261212
16816_20251214,1,1,1,1,1,1,1,20251214,20261212
16817_20251214,1,1,1,1,1,1,1,20251214,20261212
16818_20251214,1,1,1,1,1,1,1,20251214,20261212
16819_20251214,1,1,1,1,1,1,1,20251214,20261212
16820_20251214,1,1,1,1,1,0,0,20251214,20261212
16821_20251214,1,1,1,1,1,1,1,20251214,20261212
16822_20251214,1,1,1,1,1,1,1,20251214,20261212
16823_20251214,1,1,1,1,1,1,1,20251214,20261212
16824_20251214,1,1,1,1,1,0,1,20251214,20261212
16825_20251214,1,1,1,1,1,1,1,20251214,20261212
16826_20251214,1,1,1,1,1,0,0,20251214,20261212
16827_20251214,1,1,1,1,1,1,1,20251214,20261212
16828_20251214,1,1,1,1,1,1,1,20251214,20261212
16829_20251214,1,1,1,1,1,1,1,20251214,20261212
16830_20260101,1,1,1,1,1,1,1,20260101,20261212
16831_20260101,1,1,1,1,1,1,1,20260101,20261212
16833_20260101,1,1,1,1,1,1,1,20260101,20261212
17100_20251214,1,1,1,1,1,0,0,20251214,20261212
17101_20251214,1,1,1,1,1,1,1,20251214,20261212
17102_20251214,1,1,1,1,1,1,1,20251214,20261212
17103_20251214,1,1,1,1,1,1,1,20251214,20261212
17105_20251214,1,1,1,1,1,1,1,20251214,20261212
17200_20251214,1,1,1,1,1,1,1,20251214,20261212
17201_20251214,1,1,1,1,1,0,0,20251214,20261212
17202_20251214,1,1,1,1,1,0,0,20251214,20261212
17203_20251214,1,1,1,1,1,1,1,20251214,20261212
17204_20251214,1,1,1,1,1,1,1,20251214,20261212
17205_20251214,1,1,1,1,1,0,0,20251214,20261212
17206_20251214,1,1,1,1,1,0,0,20251214,20261212
17207_20251214,1,1,1,1,1,1,1,20251214,20261212
17208_20251214,1,1,1,1,1,1,1,20251214,20261212
17209_20251214,1,1,1,1,1,0,0,20251214,20261212
17210_20251214,1,1,1,1,1,0,0,20251214,20261212
17211_20251214,1,1,1,1,1,1,1,20251214,20261212
17212_20251214,1,1,1,1,1,1,1,20251214,20261212
17213_20251214,1,1,1,1,1,0,0,20251214,20261212
17214_20251214,1,1,1,1,1,0,0,20251214,20261212
17215_20251214,1,1,1,1,1,1,1,20251214,20261212
17216_20251214,1,1,1,1,1,1,1,20251214,20261212
17217_20251214,1,1,1,1,1,0,0,20251214,20261212
17218_20251214,1,1,1,1,1,0,0,20251214,20261212
17219_20251214,1,1,1,1,1,1,1,20251214,20261212
17220_20251214,1,1,1,1,1,1,1,20251214,20261212
17221_20251214,1,1,1,1,1,0,0,20251214,20261212
17222_20251214,1,1,1,1,1,0,0,20251214,20261212
17223_20251214,1,1,1,1,1,1,1,20251214,20261212
17224_20251214,1,1,1,1,1,1,1,20251214,20261212
17225_20251214,1,1,1,1,1,0,0,20251214,20261212
17226_20251214,1,1,1,1,1,0,0,20251214,20261212
17227_20251214,1,1,1,1,1,1,1,20251214,20261212
17228_20251214,1,1,1,1,1,1,1,20251214,20261212
17229_20251214,1,1,1,1,1,0,0,20251214,20261212
17230_20251214,1,1,1,1,1,0,0,20251214,20261212
17231_20251214,1,1,1,1,1,1,1,20251214,20261212
17232_20251214,1,1,1,1,1,1,1,20251214,20261212
17233_20251214,1,1,1,1,1,0,0,20251214,20261212
17234_20251214,1,1,1,1,1,0,0,20251214,20261212
17235_20251214,1,1,1,1,1,1,1,20251214,20261212
17236_20251214,1,1,1,1,1,1,1,20251214,20261212
17237_20251214,1,1,1,1,1,0,0,20251214,20261212
17238_20251214,1,1,1,1,1,0,0,20251214,20261212
17239_20251214,1,1,1,1,1,1,1,20251214,20261212
17240_20251214,1,1,1,1,1,1,1,20251214,20261212
17241_20251214,1,1,1,1,1,0,0,20251214,20261212
17242_20251214,1,1,1,1,1,0,0,20251214,20261212
17243_20251214,1,1,1,1,1,1,1,20251214,20261212
17244_20251214,1,1,1,1,1,1,1,20251214,20261212
17245_20251214,1,1,1,1,1,0,0,20251214,20261212
17246_20251214,1,1,1,1,1,0,0,20251214,20261212
17247_20251214,1,1,1,1,1,1,1,20251214,20261212
17248_20251214,1,1,1,1,1,1,1,20251214,20261212
17249_20251214,1,1,1,1,1,0,0,20251214,20261212
17250_20251214,1,1,1,1,1,0,0,20251214,20261212
17251_20251214,1,1,1,1,1,1,1,20251214,20261212
17252_20251214,1,1,1,1,1,1,1,20251214,20261212
17253_20251214,1,1,1,1,1,0,0,20251214,20261212
17254_20251214,1,1,1,1,1,0,0,20251214,20261212
17255_20251214,1,1,1,1,1,1,1,20251214,20261212
17256_20251214,1,1,1,1,1,1,1,20251214,20261212
17257_20251214,1,1,1,1,1,0,0,20251214,20261212
17258_20251214,1,1,1,1,1,0,0,20251214,20261212
17259_20251214,1,1,1,1,1,1,1,20251214,20261212
17260_20251214,1,1,1,1,1,1,1,20251214,20261212
17261_20251214,1,1,1,1,1,0,0,20251214,20261212
17262_20251214,1,1,1,1,1,0,0,20251214,20261212
17263_20251214,1,1,1,1,1,1,1,20251214,20261212
17264_20251214,1,1,1,1,1,1,1,20251214,20261212
17265_20251214,1,1,1,1,1,0,0,20251214,20261212
17266_20251214,1,1,1,1,1,1,1,20251214,20261212
17268_20251214,1,1,1,1,1,0,0,20251214,20261212
18000_20251214,1,1,1,1,1,0,0,20251214,20261212
18002_20251214,1,1,1,1,1,0,0,20251214,20261212
18004_20251214,1,1,1,1,1,0,0,20251214,20261212
18006_20251214,1,1,1,1,1,0,0,20251214,20261212
18008_20251214,1,1,1,1,1,0,0,20251214,20261212
18010_20251214,1,1,1,1,1,0,0,20251214,20261212
18012_20251214,1,1,1,1,1,0,0,20251214,20261212
18014_20251214,1,1,1,1,1,0,0,20251214,20261212
18016_20251214,1,1,1,1,1,0,0,20251214,20261212
18018_20251214,1,1,1,1,1,0,0,20251214,20261212
18020_20251214,1,1,1,1,1,0,0,20251214,20261212
18022_20251214,1,1,1,1,1,0,0,20251214,20261212
18024_20251225,1,1,1,1,1,0,0,20251225,20261212
18026_20251225,1,1,1,1,1,0,0,20251225,20261212
18050_20251214,1,1,1,1,1,0,0,20251214,20261212
18052_20251214,1,1,1,1,1,0,0,20251214,20261212
18054_20251214,1,1,1,1,1,0,0,20251214,20261212
18056_20251214,1,1,1,1,1,0,0,20251214,20261212
18058_20251214,1,1,1,1,1,0,0,20251214,20261212
18060_20251214,1,1,1,1,1,0,0,20251214,20261212
18062_20251214,1,1,1,1,1,0,0,20251214,20261212
18064_20251214,1,1,1,1,1,0,0,20251214,20261212
18066_20251214,1,1,1,1,1,0,0,20251214,20261212
18068_20251214,1,1,1,1,1,0,0,20251214,20261212
18070_20251214,1,1,1,1,1,0,0,20251214,20261212
18072_20251214,1,1,1,1,1,0,0,20251214,20261212
18074_20251225,1,1,1,1,1,0,0,20251225,20261212
18076_20251225,1,1,1,1,1,0,0,20251225,20261212
18200_20251226,1,1,1,1,1,1,1,20251226,20261212
18202_20251214,1,1,1,1,1,1,1,20251214,20261212
18204_20251226,1,1,1,1,1,1,1,20251226,20261212
18206_20251214,1,1,1,1,1,0,0,20251214,20261212
18208_20251214,1,1,1,1,1,1,1,20251214,20261212
18210_20251214,1,1,1,1,1,0,0,20251214,20261212
18212_20251214,1,1,1,1,1,1,1,20251214,20261212
18214_20251214,1,1,1,1,1,0,0,20251214,20261212
18216_20251226,1,1,1,1,1,1,1,20251226,20261212
18218_20251214,1,1,1,1,1,0,0,20251214,20261212
18220_20251214,1,1,1,1,1,1,1,20251214,20261212
18222_20251214,1,1,1,1,1,0,0,20251214,20261212
18224_20251214,1,1,1,1,1,1,1,20251214,20261212
18226_20251214,1,1,1,1,1,0,0,20251214,20261212
18228_20251214,1,1,1,1,1,1,1,20251214,20261212
18230_20251214,1,1,1,1,1,0,0,20251214,20261212
18232_20251214,1,1,1,1,1,1,1,20251214,20261212
18234_20251214,1,1,1,1,1,0,0,20251214,20261212
18236_20251214,1,1,1,1,1,1,1,20251214,20261212
18238_20251214,1,1,1,1,1,1,1,20251214,20261212
18240_20251214,1,1,1,1,1,0,0,20251214,20261212
18242_20251214,1,1,1,1,1,1,1,20251214,20261212
18244_20251214,1,1,1,1,1,0,0,20251214,20261212
18246_20251214,1,1,1,1,1,1,1,20251214,20261212
18248_20251214,1,1,1,1,1,0,0,20251214,20261212
18250_20251214,1,1,1,1,1,1,1,20251214,20261212
18252_20251214,1,1,1,1,1,0,0,20251214,20261212
18254_20251214,1,1,1,1,1,1,1,20251214,20261212
18256_20251214,1,1,1,1,1,0,0,20251214,20261212
18258_20251214,1,1,1,1,1,1,1,20251214,20261212
18260_20251214,1,1,1,1,1,0,0,20251214,20261212
18262_20251214,1,1,1,1,1,1,1,20251214,20261212
18264_20251214,1,1,1,1,1,0,0,20251214,20261212
18266_20251214,1,1,1,1,1,1,1,20251214,20261212
18268_20251214,1,1,1,1,1,0,0,20251214,20261212
18270_20251214,1,1,1,1,1,1,1,20251214,20261212
18272_20251214,1,1,1,1,1,0,0,20251214,20261212
18274_20251214,1,1,1,1,1,1,1,20251214,20261212
18276_20251214,1,1,1,1,1,0,0,20251214,20261212
18278_20251214,1,1,1,1,1,1,1,20251214,20261212
18280_20251214,1,1,1,1,1,0,0,20251214,20261212
18282_20251214,1,1,1,1,1,1,1,20251214,20261212
18284_20251214,1,1,1,1,1,0,0,20251214,20261212
18286_20251214,1,1,1,1,1,1,1,20251214,20261212
18288_20251214,1,1,1,1,1,0,0,20251214,20261212
18290_20251214,1,1,1,1,1,1,1,20251214,20261212
18292_20251214,1,1,1,1,1,0,0,20251214,20261212
18294_20251214,1,1,1,1,1,1,1,20251214,20261212
18296_20251214,1,1,1,1,1,0,0,20251214,20261212
18298_20251214,1,1,1,1,1,1,1,20251214,20261212
18300_20251214,1,1,1,1,1,0,0,20251214,20261212
18302_20251214,1,1,1,1,1,1,1,20251214,20261212
18304_20251214,1,1,1,1,1,0,0,20251214,20261212
18306_20251214,1,1,1,1,1,1,1,20251214,20261212
18308_20251214,1,1,1,1,1,0,0,20251214,20261212
18310_20251214,1,1,1,1,1,1,1,20251214,20261212
18312_20251214,1,1,1,1,1,0,0,20251214,20261212
18314_20251214,1,1,1,1,1,1,1,20251214,20261212
18316_20251214,1,1,1,1,1,0,0,20251214,20261212
18318_20251214,1,1,1,1,1,1,1,20251214,20261212
18320_20251214,1,1,1,1,1,0,0,20251214,20261212
18322_20251214,1,1,1,1,1,1,1,20251214,20261212
18324_20251225,1,1,1,1,1,1,1,20251225,20261212
18326_20251214,1,1,1,1,1,1,1,20251214,20261212
18328_20251225,1,1,1,1,1,1,1,20251225,20261212
18330_20251214,1,1,1,1,1,1,1,20251214,20261212
18332_20251225,1,1,1,1,1,1,1,20251225,20261212
18334_20251214,1,1,1,1,1,1,1,20251214,20261212
18400_20251226,1,1,1,1,1,1,1,20251226,20261212
18402_20251214,1,1,1,1,1,1,1,20251214,20261212
18404_20251214,1,1,1,1,1,1,1,20251214,20261212
18406_20251226,1,1,1,1,1,1,1,20251226,20261212
18408_20251214,1,1,1,1,1,1,1,20251214,20261212
18410_20251214,1,1,1,1,1,0,0,20251214,20261212
18412_20251214,1,1,1,1,1,1,1,20251214,20261212
18414_20251214,1,1,1,1,1,0,0,20251214,20261212
18416_20251214,1,1,1,1,1,1,1,20251214,20261212
18418_20251214,1,1,1,1,1,0,0,20251214,20261212
18420_20251214,1,1,1,1,1,1,1,20251214,20261212
18422_20251214,1,1,1,1,1,0,0,20251214,20261212
18424_20251214,1,1,1,1,1,1,1,20251214,20261212
18426_20251214,1,1,1,1,1,0,0,20251214,20261212
18428_20251214,1,1,1,1,1,1,1,20251214,20261212
18430_20251214,1,1,1,1,1,0,0,20251214,20261212
18432_20251214,1,1,1,1,1,1,1,20251214,20261212
18434_20251214,1,1,1,1,1,0,0,20251214,20261212
18436_20251214,1,1,1,1,1,1,1,20251214,20261212
18438_20251214,1,1,1,1,1,0,0,20251214,20261212
18440_20251214,1,1,1,1,1,1,1,20251214,20261212
18442_20251214,1,1,1,1,1,0,0,20251214,20261212
18444_20251214,1,1,1,1,1,1,1,20251214,20261212
18446_20251214,1,1,1,1,1,0,0,20251214,20261212
18448_20251214,1,1,1,1,1,1,1,20251214,20261212
18450_20251214,1,1,1,1,1,0,0,20251214,20261212
18452_20251214,1,1,1,1,1,1,1,20251214,20261212
18454_20251214,1,1,1,1,1,0,0,20251214,20261212
18456_20251214,1,1,1,1,1,1,1,20251214,20261212
18458_20251214,1,1,1,1,1,0,0,20251214,20261212
18460_20251214,1,1,1,1,1,1,1,20251214,20261212
18462_20251214,1,1,1,1,1,0,0,20251214,20261212
18464_20251214,1,1,1,1,1,1,1,20251214,20261212
18466_20251214,1,1,1,1,1,0,0,20251214,20261212
18468_20251214,1,1,1,1,1,1,1,20251214,20261212
18470_20251214,1,1,1,1,1,0,0,20251214,20261212
18472_20251214,1,1,1,1,1,1,1,20251214,20261212
18474_20251214,1,1,1,1,1,0,0,20251214,20261212
18476_20251214,1,1,1,1,1,1,1,20251214,20261212
18478_20251214,1,1,1,1,1,0,0,20251214,20261212
18480_20251214,1,1,1,1,1,1,1,20251214,20261212
18482_20251214,1,1,1,1,1,0,0,20251214,20261212
18484_20251214,1,1,1,1,1,1,1,20251214,20261212
18486_20251214,1,1,1,1,1,0,0,20251214,20261212
18488_20251214,1,1,1,1,1,1,1,20251214,20261212
18490_20251214,1,1,1,1,1,0,0,20251214,20261212
18492_20251214,1,1,1,1,1,1,1,20251214,20261212
18494_20251214,1,1,1,1,1,0,0,20251214,20261212
18496_20251214,1,1,1,1,1,1,1,20251214,20261212
18498_20251214,1,1,1,1,1,0,0,20251214,20261212
18500_20251214,1,1,1,1,1,1,1,20251214,20261212
18502_20251214,1,1,1,1,1,0,0,20251214,20261212
18504_20251214,1,1,1,1,1,1,1,20251214,20261212
18506_20251214,1,1,1,1,1,0,0,20251214,20261212
18508_20251214,1,1,1,1,1,1,1,20251214,20261212
18510_20251214,1,1,1,1,1,0,0,20251214,20261212
18512_20251214,1,1,1,1,1,1,1,20251214,20261212
18514_20251214,1,1,1,1,1,0,0,20251214,20261212
18516_20251214,1,1,1,1,1,1,1,20251214,20261212
18518_20251214,1,1,1,1,1,0,0,20251214,20261212
18520_20251214,1,1,1,1,1,1,1,20251214,20261212
18522_20251225,1,1,1,1,1,1,1,20251225,20261212
18524_20251214,1,1,1,1,1,1,1,20251214,20261212
18526_20251225,1,1,1,1,1,1,1,20251225,20261212
18528_20251214,1,1,1,1,1,1,1,20251214,20261212
18530_20251225,1,1,1,1,1,1,1,20251225,20261212
18532_20251214,1,1,1,1,1,1,1,20251214,20261212
18534_20251214,1,1,1,1,1,0,0,20251214,20261212
18650_20251214,1,1,1,1,1,0,0,20251214,20261212
18651_20251214,1,1,1,1,1,0,0,20251214,20261212
18652_20251214,1,1,1,1,1,1,1,20251214,20261212
18653_20251214,1,1,1,1,1,1,1,20251214,20261212
18654_20251214,1,1,1,1,1,0,0,20251214,20261212
18655_20251214,1,1,1,1,1,0,0,20251214,20261212
18656_20251214,1,1,1,1,1,0,0,20251214,20261212
18657_20251214,1,1,1,1,1,0,0,20251214,20261212
18658_20251214,1,1,1,1,1,1,1,20251214,20261212
18659_20251214,1,1,1,1,1,1,1,20251214,20261212
18660_20251214,1,1,1,1,1,0,0,20251214,20261212
18661_20251214,1,1,1,1,1,0,0,20251214,20261212
18662_20251214,1,1,1,1,1,0,0,20251214,20261212
18663_20251214,1,1,1,1,1,0,0,20251214,20261212
18664_20251214,1,1,1,1,1,1,1,20251214,20261212
18665_20251214,1,1,1,1,1,1,1,20251214,20261212
18666_20251214,1,1,1,1,1,0,0,20251214,20261212
18667_20251214,1,1,1,1,1,0,0,20251214,20261212
18668_20251214,1,1,1,1,1,1,1,20251214,20261212
18669_20251214,1,1,1,1,1,0,0,20251214,20261212
18670_20251214,1,1,1,1,1,1,1,20251214,20261212
18671_20251214,1,1,1,1,1,1,1,20251214,20261212
18672_20251214,1,1,1,1,1,1,1,20251214,20261212
18673_20251214,1,1,1,1,1,0,0,20251214,20261212
18674_20251214,1,1,1,1,1,1,1,20251214,20261212
18675_20251214,1,1,1,1,1,1,1,20251214,20261212
18676_20251214,1,1,1,1,1,1,1,20251214,20261212
18677_20251214,1,1,1,1,1,0,0,20251214,20261212
18678_20251214,1,1,1,1,1,1,1,20251214,20261212
18679_20251214,1,1,1,1,1,1,1,20251214,20261212
18680_20251214,1,1,1,1,1,1,1,20251214,20261212
18681_20251214,1,1,1,1,1,0,0,20251214,20261212
18682_20251214,1,1,1,1,1,0,0,20251214,20261212
18683_20251214,1,1,1,1,1,1,1,20251214,20261212
18684_20251214,1,1,1,1,1,1,1,20251214,20261212
18685_20251214,1,1,1,1,1,0,0,20251214,20261212
18686_20251214,1,1,1,1,1,0,0,20251214,20261212
18687_20251214,1,1,1,1,1,1,1,20251214,20261212
18688_20251214,1,1,1,1,1,0,0,20251214,20261212
18689_20251214,1,1,1,1,1,0,0,20251214,20261212
18690_20251214,1,1,1,1,1,1,1,20251214,20261212
18691_20251214,1,1,1,1,1,1,1,20251214,20261212
18692_20251214,1,1,1,1,1,0,0,20251214,20261212
18693_20251214,1,1,1,1,1,0,0,20251214,20261212
18694_20251214,1,1,1,1,1,0,0,20251214,20261212
18695_20251214,1,1,1,1,1,1,1,20251214,20261212
18696_20251214,1,1,1,1,1,1,1,20251214,20261212
18697_20251214,1,1,1,1,1,0,0,20251214,20261212
18698_20251214,1,1,1,1,1,0,0,20251214,20261212
18699_20251214,1,1,1,1,1,1,1,20251214,20261212
18700_20251214,1,1,1,1,1,0,0,20251214,20261212
18701_20251214,1,1,1,1,1,0,0,20251214,20261212
18702_20251214,1,1,1,1,1,1,1,20251214,20261212
18703_20251214,1,1,1,1,1,0,0,20251214,20261212
18704_20251214,1,1,1,1,1,0,0,20251214,20261212
18705_20251214,1,1,1,1,1,1,1,20251214,20261212
18707_20251214,1,1,1,1,1,0,0,20251214,20261212
18709_20251214,1,1,1,1,1,0,0,20251214,20261212
18711_20251214,1,1,1,1,1,1,1,20251214,20261212
18713_20251214,1,1,1,1,1,0,0,20251214,20261212
18715_20251214,1,1,1,1,1,0,0,20251214,20261212
18717_20251214,1,1,1,1,1,1,1,20251214,20261212
18719_20251214,1,1,1,1,1,0,0,20251214,20261212
18721_20251214,1,1,1,1,1,0,0,20251214,20261212
18723_20251214,1,1,1,1,1,1,1,20251214,20261212
18800_20251214,1,1,1,1,1,1,1,20251214,20261212
18801_20251226,1,1,1,1,1,1,1,20251226,20261212
18802_20251214,1,1,1,1,1,1,1,20251214,20261212
18803_20251214,1,1,1,1,1,1,1,20251214,20261212
18804_20251214,1,1,1,1,1,1,1,20251214,20261212
18805_20251226,1,1,1,1,1,1,1,20251226,20261212
18806_20251226,1,1,1,1,1,1,1,20251226,20261212
18807_20251214,1,1,1,1,1,0,0,20251214,20261212
18808_20251214,1,1,1,1,1,0,0,20251214,20261212
18809_20251214,1,1,1,1,1,1,1,20251214,20261212
18810_20251214,1,1,1,1,1,1,1,20251214,20261212
18811_20251214,1,1,1,1,1,0,0,20251214,20261212
18812_20251214,1,1,1,1,1,0,0,20251214,20261212
18813_20251214,1,1,1,1,1,1,1,20251214,20261212
18814_20251214,1,1,1,1,1,0,0,20251214,20261212
18815_20251214,1,1,1,1,1,0,0,20251214,20261212
18816_20251214,1,1,1,1,1,1,1,20251214,20261212
18817_20251214,1,1,1,1,1,0,0,20251214,20261212
18818_20251214,1,1,1,1,1,0,0,20251214,20261212
18819_20251214,1,1,1,1,1,1,1,20251214,20261212
18820_20251214,1,1,1,1,1,0,0,20251214,20261212
18821_20251214,1,1,1,1,1,0,0,20251214,20261212
18822_20251214,1,1,1,1,1,1,1,20251214,20261212
18823_20251214,1,1,1,1,1,0,0,20251214,20261212
18824_20251214,1,1,1,1,1,0,0,20251214,20261212
18825_20251214,1,1,1,1,1,1,1,20251214,20261212
18826_20251214,1,1,1,1,1,0,0,20251214,20261212
18827_20251214,1,1,1,1,1,0,0,20251214,20261212
18828_20251214,1,1,1,1,1,1,1,20251214,20261212
18829_20251214,1,1,1,1,1,0,0,20251214,20261212
18830_20251214,1,1,1,1,1,0,0,20251214,20261212
18831_20251214,1,1,1,1,1,1,1,20251214,20261212
18832_20251214,1,1,1,1,1,0,0,20251214,20261212
18833_20251214,1,1,1,1,1,0,0,20251214,20261212
18834_20251214,1,1,1,1,1,1,1,20251214,20261212
18835_20251214,1,1,1,1,1,1,1,20251214,20261212
18836_20251214,1,1,1,1,1,0,0,20251214,20261212
18837_20251214,1,1,1,1,1,0,0,20251214,20261212
18838_20251214,1,1,1,1,1,0,0,20251214,20261212
18839_20251214,1,1,1,1,1,1,1,20251214,20261212
18840_20251214,1,1,1,1,1,1,1,20251214,20261212
18841_20251214,1,1,1,1,1,0,0,20251214,20261212
18842_20251214,1,1,1,1,1,0,0,20251214,20261212
18843_20251214,1,1,1,1,1,1,1,20251214,20261212
18844_20251214,1,1,1,1,1,0,0,20251214,20261212
18845_20251214,1,1,1,1,1,0,0,20251214,20261212
18846_20251214,1,1,1,1,1,1,1,20251214,20261212
18847_20251214,1,1,1,1,1,1,1,20251214,20261212
18848_20251214,1,1,1,1,1,0,0,20251214,20261212
18849_20251214,1,1,1,1,1,0,0,20251214,20261212
18850_20251214,1,1,1,1,1,0,0,20251214,20261212
18851_20251214,1,1,1,1,1,1,1,20251214,20261212
18852_20251214,1,1,1,1,1,1,1,20251214,20261212
18853_20251214,1,1,1,1,1,0,0,20251214,20261212
18854_20251214,1,1,1,1,1,0,0,20251214,20261212
18855_20251214,1,1,1,1,1,1,1,20251214,20261212
18856_20251214,1,1,1,1,1,0,0,20251214,20261212
18857_20251214,1,1,1,1,1,0,0,20251214,20261212
18858_20251214,1,1,1,1,1,1,1,20251214,20261212
18859_20251214,1,1,1,1,1,1,1,20251214,20261212
18860_20251214,1,1,1,1,1,0,0,20251214,20261212
18861_20251214,1,1,1,1,1,0,0,20251214,20261212
18862_20251214,1,1,1,1,1,0,0,20251214,20261212
18863_20251214,1,1,1,1,1,0,0,20251214,20261212
18864_20251214,1,1,1,1,1,1,1,20251214,20261212
18865_20251214,1,1,1,1,1,1,1,20251214,20261212
18866_20251214,1,1,1,1,1,0,0,20251214,20261212
18867_20251214,1,1,1,1,1,0,0,20251214,20261212
18868_20251214,1,1,1,1,1,0,0,20251214,20261212
18869_20251214,1,1,1,1,1,0,0,20251214,20261212
18870_20251214,1,1,1,1,1,1,1,20251214,20261212
18871_20251214,1,1,1,1,1,1,1,20251214,20261212
18872_20251214,1,1,1,1,1,0,0,20251214,20261212
18873_20251214,1,1,1,1,1,0,0,20251214,20261212
18874_20251214,1,1,1,1,1,0,0,20251214,20261212
18875_20251214,1,1,1,1,1,0,0,20251214,20261212
18876_20251214,1,1,1,1,1,1,1,20251214,20261212
18877_20251214,1,1,1,1,1,1,1,20251214,20261212
18878_20251214,1,1,1,1,1,0,0,20251214,20261212
18879_20251214,1,1,1,1,1,0,0,20251214,20261212
18880_20251214,1,1,1,1,1,0,0,20251214,20261212
18882_20251214,1,1,1,1,1,1,1,20251214,20261212
18883_20251225,1,1,1,1,1,1,1,20251225,20261212
18884_20251214,1,1,1,1,1,0,0,20251214,20261212
18885_20251214,1,1,1,1,1,1,1,20251214,20261212
18886_20251214,1,1,1,1,1,0,0,20251214,20261212
18887_20251225,1,1,1,1,1,1,1,20251225,20261212
18888_20251214,1,1,1,1,1,1,1,20251214,20261212
18889_20251214,1,1,1,1,1,1,1,20251214,20261212
18890_20251225,1,1,1,1,1,0,0,20251225,20261212
18891_20251225,1,1,1,1,1,1,1,20251225,20261212
18892_20251214,1,1,1,1,1,1,1,20251214,20261212
18893_20251214,1,1,1,1,1,1,1,20251214,20261212
18894_20251214,1,1,1,1,1,1,1,20251214,20261212
18895_20251214,1,1,1,1,1,0,0,20251214,20261212
18896_20251225,1,1,1,1,1,1,1,20251225,20261212
18897_20251214,1,1,1,1,1,0,0,20251214,20261212
18898_20251214,1,1,1,1,1,1,1,20251214,20261212
18900_20251225,1,1,1,1,1,1,1,20251225,20261212
18902_20251214,1,1,1,1,1,1,1,20251214,20261212
18904_20251225,1,1,1,1,1,1,1,20251225,20261212
19000_20260404,1,0,0,0,0,1,1,20260404,20260406
19000_20260602,1,1,1,1,1,1,1,20260602,20261212
19001_20260404,1,0,0,0,0,1,1,20260404,20260406
19001_20260602,1,1,1,1,1,1,1,20260602,20261212
19002_20260404,1,0,0,0,0,1,1,20260404,20260406
19002_20260602,1,1,1,1,1,1,1,20260602,20261212
19003_20260404,1,0,0,0,0,1,1,20260404,20260406
19003_20260602,1,1,1,1,1,1,1,20260602,20261212
19004_20260404,1,0,0,0,0,1,1,20260404,20260406
19004_20260602,1,1,1,1,1,1,1,20260602,20261212
19005_20260404,1,0,0,0,0,1,1,20260404,20260406
19005_20260602,1,1,1,1,1,1,1,20260602,20261212
19006_20260404,1,0,0,0,0,1,1,20260404,20260406
19006_20260602,1,1,1,1,1,1,1,20260602,20261212
19007_20260404,1,0,0,0,0,1,1,20260404,20260406
19007_20260602,1,1,1,1,1,1,1,20260602,20261212
19008_20260323,1,1,1,1,1,1,0,20260323,20260328
19008_20260330,1,1,1,1,1,1,1,20260330,20260411
19008_20260413,1,1,1,1,1,1,0,20260413,20260418
19008_20260420,1,1,1,1,1,1,0,20260420,20260425
19008_20260427,1,1,1,1,1,1,0,20260427,20260502
19008_20260504,1,1,1,1,1,1,0,20260504,20260509
19008_20260511,1,1,1,1,1,1,1,20260511,20260523
19008_20260525,1,1,1,1,1,1,0,20260525,20260530
19008_20260601,1,1,1,1,1,1,1,20260601,20261212
19009_20260323,1,1,1,1,1,1,0,20260323,20260328
19009_20260330,1,1,1,1,1,1,1,20260330,20260411
19009_20260413,1,1,1,1,1,1,0,20260413,20260418
19009_20260420,1,1,1,1,1,1,0,20260420,20260425
19009_20260427,1,1,1,1,1,1,0,20260427,20260502
19009_20260504,1,1,1,1,1,1,0,20260504,20260509
19009_20260511,1,1,1,1,1,1,1,20260511,20260523
19009_20260525,1,1,1,1,1,1,0,20260525,20260530
19009_20260601,1,1,1,1,1,1,1,20260601,20261212
19010_20260323,1,1,1,1,1,1,0,20260323,20260328
19010_20260330,1,1,1,1,1,1,1,20260330,20260411
19010_20260413,1,1,1,1,1,1,0,20260413,20260418
19010_20260420,1,1,1,1,1,1,0,20260420,20260425
